Timestamp,Survey,Job Title,Region,City,Gross Salary,Currency,USD Gross Salary,Hourly Rate,Studio Size,Years of XP,Gender,Queer?,Ethnicity,Disabled,Benefits,Additional Comments,Job Category
08/06/2020 1:42:34,GL,Social Media Manager,West Coast,Seattle,"67,000.00",USD,"$67,000",,251-1000,6-10,Female,Yes,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"Health Insurance, PTO, Entertainment Stipend",,Social Media Manager
06/01/2021 15:46:39,GL,Social Media Manager,West Coast,Seattle,"37,000.00",USD,"$37,000",18,1-10,2-5,Female,Yes,White (Original Peoples of Eastern Europe ),No,None,Contract part-time job,Social Media Manager
12/03/2019 20:11:06,GL,Programmer,"USA, Pacific Northwest",Seattle,"114,000.00",USD,"$114,000",,51-250,6-10,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent), White (Original Peoples of Eastern Europe )",,"Medical, dental, unlimited PTO, profit sharing",,Software Developer
22/07/2019 00:28:33,GL,"Engineer, Web",America (distributed),,"137,200.00",USD,"$137,200",,51-250,11-15,Female,Yes,White (Original Peoples of Eastern Europe ),,"retirement, insurance, 3 weeks vacation, snacks, other?",,Software Developer
19/02/2020 18:52:18,GL,"Programmer, Game",Midwest,Madison,"80,000.00",USD,"$80,000",,11-50,11-15,Male,,White (Original Peoples of Eastern Europe ),,401k matching up to 4%,,Software Developer
07/06/2020 9:06:32,GL,Software Engineer,Midwest,Chicago,"105,000.00",USD,"$105,000",,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Yearly bonuses upwards of $30k, full medical, 401k match up to 6%",,Software Developer
07/06/2020 20:21:41,GL,Software Engineering Intern,Bay Area,San Francisco,"13,000.00",USD,"$13,000",$37/hr USD,251-1000,2-5,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,$1.5k/mo housing stipend,Internship lasted 3 months.,Software Developer
07/06/2020 20:35:05,GL,Software Engineer,"Washington, USA",Seattle,"115,000.00",USD,"$115,000",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Healthcare, bonuses and profit sharing",,Software Developer
07/06/2020 21:04:33,GL,Software Engineering Intern,West Coast,San Mateo,"30,000.00",USD,"$30,000",60,251-1000,2-5,X,Yes,White (Original Peoples of Eastern Europe ),,None,,Software Developer
07/06/2020 22:03:25,GL,"Developer, XR",Northeast US,State College,"60,000.00",USD,"$60,000",,1-10,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Medical, dental, retirement, education",,Software Developer
07/06/2020 22:09:22,GL,"Programmer, Gameplay",Northeast,Boston,"60,000.00",USD,"$60,000",,11-50,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"401k w/1:1 salary match up to 4%, health, dental, occasional stock options",,Software Developer
07/06/2020 22:18:37,GL,Software Engineer,West Coast,San Mateo,"131,000.00",USD,"$131,000",~$63/hr,251-1000,0-1,Male,Yes,White (Original Peoples of Eastern Europe ),,"401k matching, unlimited PTO, Healthcare/Vision/Dental, stock options",,Software Developer
07/06/2020 22:35:30,GL,Software Developer,Midwest,,"126,540.00",USD,"$126,540",,11-50,6-10,Female,No,Black (Original Peoples of Africa and the Caribbean),,"401k match, health, dental, vision, misc production bonuses (3k-9.5k)",,Software Developer
07/06/2020 22:45:21,GL,"Engineer, Game",West Coast,Los Angeles,"80,000.00",USD,"$80,000",,11-50,0-1,Female,Yes,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"401K, Health/Dental/Vision, Unlimited PTO",,Software Developer
07/06/2020 23:11:21,GL,Software Engineer,West coast,Los angeles,"117,000.00",USD,"$117,000",,251-1000,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"25% 401k match, health, dental, vision, wellness stipend, cell and Internet stipend, mental health resources",,Software Developer
07/06/2020 23:33:35,GL,"Programmer, Gameplay",Canada,Montreal,"70,000.00",CAD,"$55,666",,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Bonus, Healthcare, Retirement Plan",Started at 55k -> 60k -> 70k over 2 years.,Software Developer
07/06/2020 23:45:28,GL,Programmer,West Coast,,"95,500.00",USD,"$95,500",,51-250,0-1,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent), White (Original Peoples of Eastern Europe )",,"401k w/ 4.5% match, health/dental/vision insurance",,Software Developer
08/06/2020 0:36:37,GL,Software Engineer I (Gamplay),"Georgia, USA",Atlanta,"67,000.00",USD,"$67,000",,11-50,0-1,Male,No,White (Original Peoples of Eastern Europe ),,"401K (5% match), 1k bonus, RSUs, health, dental, vision, 19 days PTO",Negotiated up from $66k offer,Software Developer
08/06/2020 0:44:36,GL,"Engineer, UI",East Coast,Baltimore,"73,000.00",USD,"$73,000",,51-250,2-5,Male,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture), White (Original Peoples of Eastern Europe )",,"15 days pto, 3 days unpaid time off, 401k, health vision dental, <%10 salary is annual bonus (bonus is sold as ""tied to studio performance"" but it really is kind of a joke number)",,Software Developer
08/06/2020 1:37:23,GL,"Programmer, Gameplay",Canada,Quebec,"66,000.00",CAD,"$52,485",,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"RRSP 20% match, company performance bonus, potential project sales bonus, potential project milestones bomus, health insurance, free game rental, free PC version of company's games",,Software Developer
08/06/2020 1:49:14,GL,"Software Engineer, Associate",USA,"Irvine, CA","80,000.00",USD,"$80,000",,1000+,2-5,Trans Man,Yes,White (Original Peoples of Eastern Europe ),,Estimated 12% salary as yearly bonus; has only actually paid out at 5-6% ish so far,,Software Developer
08/06/2020 2:32:56,GL,"Programmer, Scripting",North America,Irvine,"63,500.00",USD,"$63,500",,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Health, Limited Royalties, Year-end bonuses",Thank you for doing this,Software Developer
08/06/2020 5:06:00,GL,Embedded Tester,West,Santa Monica,"36,920.00",USD,"$36,920",17.75,251-1000,2-5,Female,Yes,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,Sick Time,,Software Developer
08/06/2020 5:39:33,GL,"Software Engineer, Associate",West Coast,Los Angeles,"76,000.00",USD,"$76,000",38,251-1000,0-1,Male,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,Shipping Bonus,"New Grad, I had game engine internship prior. Now gameplay programming",Software Developer
08/06/2020 7:38:28,GL,Development Manager,South,Austin,"100,000.00",USD,"$100,000",,11-50,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Full health, dental, bonus, stock options, reimbursement options for a few things (I.e. gym), PTO, few other smaller things","Previous experience outside games, graduate degree and two bachelors, had relocation as well",Software Developer
08/06/2020 13:27:02,GL,"Engineer, Lead",Canada,,"60,000.00",CAD,"$47,714",,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Health, Dental, 3 weeks vacation",,Software Developer
08/06/2020 15:06:40,GL,"Programming, UI Intern",Quebec,Montreal,"40,000.00",CAD,"$31,809",20,251-1000,0-1,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,Intern,,Software Developer
08/06/2020 15:44:50,GL,"Developer, Senior",Ontario,Ottawa,"80,000.00",CAD,"$63,618",,51-250,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"Health Insurance (medical, dental, vision), 20 days PTO",,Software Developer
08/06/2020 15:57:52,GL,Programmer,Québec,Montréal,"72,000.00",CAD,"$57,257",,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Coffee + Snacks + Breakfast + Monthly Lunch, Gym, Full Inusrance, RRSP matching, Bonus, 3 weeks vacation + 1week Winter Holiday, 10 Sick days",,Software Developer
08/06/2020 16:07:25,GL,"Programmer, Junior",Quebec,Montreal,"54,000.00",CAD,"$42,942",,11-50,2-5,Male,Yes,"Middle Eastern (Original Peoples of Egypt, Iran, Turkey, and other transcontinental regions), White (Original Peoples of Eastern Europe )",,Health insurance,,Software Developer
08/06/2020 17:09:21,GL,Software Engineer,North America,Seattle,"143,000.00",USD,"$143,000",,251-1000,6-10,Male,Yes,White (Original Peoples of Eastern Europe ),,"Medical, Dental, 401K, %0-20 bonus, etc",Working for a Microsoft game studio,Software Developer
08/06/2020 17:31:24,GL,"Programmer, Associate",Illinois,,"60,000.00",USD,"$60,000",,51-250,2-5,Male,Yes,White (Original Peoples of Eastern Europe ),,"Health Care, 401K, Flexible Work Hours",,Software Developer
08/06/2020 17:32:36,GL,"Programmer, Associate",Midwest,,"60,000.00",USD,"$60,000",,51-250,2-5,Male,Yes,White (Original Peoples of Eastern Europe ),,"Health Care, 401K, Flexible Work Hours",,Software Developer
08/06/2020 17:58:14,GL,"Engineer, Lead",Pakistan,Karachi,"2,000.00",USD,"$2,000",$10,11-50,6-10,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,Necessary Health Rebate,,Software Developer
08/06/2020 18:12:38,GL,Development Manager,West Coast,Los Angeles,"120,000.00",USD,"$120,000",,1000+,6-10,Female,No,"Native Hawaiian or Other Pacific Islander (Origins of Hawaii, Guam, Samoa, and other Pacific Islands)",,"Health insurance, fitness fund, game fund, unlimited PTO, yearly bonus, on-campus meals, career training",,Software Developer
08/06/2020 18:32:05,GL,Software Developer,Canada,Ottawa,"65,000.00",CAD,"$51,690",36,NA,2-5,Male,No,White (Original Peoples of Eastern Europe ),,Health insurance,,Software Developer
08/06/2020 19:00:23,GL,Software Engineer II,West Coast,Seattle,"126,000.00",USD,"$126,000",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"401k with employer matching, yearly cash + stock bonus, health/dental/vision with employer contribution to HSA, 20 weeks maternity / 12 weeks paternity leave",,Software Developer
08/06/2020 19:35:56,GL,Staff Engineer - Game Development,"British Columbia, Canada",Victoria,"140,000.00",CAD,"$111,332",,51-250,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"Health insurance on top of universal health plan, dental, vision, massage, physio, chiro, etc - life insurance, 5 weeks PTO, meals/snacks, free parking, outings and more",,Software Developer
08/06/2020 20:43:00,GL,"Programmer, Game",Quebec (Canada),Montreal,"84,000.00",CAD,"$66,799",,251-1000,6-10,Male,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"Up to 5% Salary Max Bonus (performance of company affects bonus)
Health Insurance",,Software Developer
08/06/2020 21:45:07,GL,"Software Developer, QA Engineer",North America,San Mateo,"95,000.00",USD,"$95,000",,251-1000,6-10,Male,No,White (Original Peoples of Eastern Europe ),,Health/Vision/Dental,,Software Developer
08/06/2020 23:20:35,GL,"Engineer, UI",South Central,Austin,"72,000.00",USD,"$72,000",,51-250,2-5,Male,Yes,"Native Hawaiian or Other Pacific Islander (Origins of Hawaii, Guam, Samoa, and other Pacific Islands)",,"401k w/ matching, Health/Dental/Vision etc , PTO",Masters Degree,Software Developer
09/06/2020 0:29:35,GL,Programmer,West Coast,Redmond,"60,000.00",USD,"$60,000",$30,51-250,0-1,Male,No,White (Original Peoples of Eastern Europe ),,"Poor medical / dental, 80 hours PTO after 9 months, overtime paid at the normal hourly rate (not 1.5x)., occasional swag.",2017-2018. 18 month contract,Software Developer
09/06/2020 2:08:05,GL,Software Engineer,Canada,Vancouver,"100,000.00",CAD,"$79,523",,251-1000,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Bonuses, 2 Wks Vacation, Extended Health, RRSP Matching, Beer/Snacks/Overtime Meal Delivery","Started at current company in the last two years, started at 75k, received two raises (10k and 15k) in that period",Software Developer
09/06/2020 2:28:18,GL,Software Engineer,Washington,Seattle,"115,000.00",USD,"$115,000",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"profit sharing, Unlimited PTO, 4 weeks vacation",,Software Developer
09/06/2020 2:29:24,GL,"Engineer, Gameplay",Washington State,Seattle,"50,000.00",USD,"$50,000",,11-50,0-1,Male,No,White (Original Peoples of Eastern Europe ),,Contract (No benefits),,Software Developer
09/06/2020 2:30:35,GL,"Engineer, Game",Washington,Seattle,"75,000.00",USD,"$75,000",,11-50,2-5,Male,No,White (Original Peoples of Eastern Europe ),,Contract (no benefits),,Software Developer
09/06/2020 2:34:00,GL,"Engineer, Game",California,Newport Beach,"70,000.00",USD,"$70,000",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"5 days of sick leave, 5 days of pto. Healthcare and dental that costs a lot but covers nothing.",,Software Developer
09/06/2020 5:38:55,GL,Software Engineer,West Coast,Los Angeles,"145,000.00",USD,"$145,000",,51-250,2-5,Male,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"401k matched 4%, 10% bonus every year, 20 days of vacation, health, vision, pet insurance, dental, life, AD&D, short & long term disability","I used to make $35/hr with no PTO at an established indie company. I hated the lack of PTO and never got overtime pay, so I chased an opportunity at a multi-billionaire corporation that wanted to make it's own game. Learn Unreal Engine folks, many opportunities will open up due to it.",Software Developer
09/06/2020 8:44:56,GL,"Software Engineer, Associate (Gameplay)",California,Orange County,"84,000.00",USD,"$84,000",$42,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),,Full Medical + 401k matching,,Software Developer
09/06/2020 13:08:35,GL,Game Programmer & Music Composer,Canada,Halifax,"63,000.00",CAD,"$50,099",$36 CAD,1-10,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Holiday Bonus, Convention Costs Covered",,Software Developer
09/06/2020 16:24:51,GL,"Programmer, Gameplay",Quebec,Montreal,"66,000.00",CAD,"$52,485",,251-1000,2-5,Female,No,White (Original Peoples of Eastern Europe ),,"RRSP 20%, Profitability/Performance/Game Bonuses, Health/Dental/Vision, Unlimited sick days, 3 weeks PTO, 4pm Beer Fridays, Great Culture","Starting Salary 52,000 CAD",Software Developer
09/06/2020 18:08:51,GL,"Programmer, Gameplay",Canada,Montreal,"71,000.00",CAD,"$56,461",37.5,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"1 week of holidays at christmas, gym forfeit",,Software Developer
09/06/2020 19:57:45,GL,"Engineer, Gameplay",Bay Area,,"105,000.00",USD,"$105,000",50.5,251-1000,0-1,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Health, PTO, Dental, Vision",,Software Developer
09/06/2020 22:58:25,GL,IT,Midwest,,"75,000.00",USD,"$75,000",,51-250,6-10,Feminine,Yes,White (Original Peoples of Eastern Europe ),,"401k, Health, PTO",,Software Developer
09/06/2020 23:30:00,GL,Software Architect/Engineering Manager,West Coast,San Francisco,"195,000.00",USD,"$195,000",,251-1000,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"15% Bonus, Medical, Dental, Vision, 401k Match Up to 3% of salary, 3 Weeks PTO/yr",,Software Developer
10/06/2020 0:24:48,GL,"Engineer, Gameplay",North Carolina,Cary,"65,000.00",USD,"$65,000",,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Health, Dental, Eye, 401K matching",,Software Developer
10/06/2020 0:55:58,GL,Software Engineer,West Coast,,"82,000.00",CAD,"$65,209",,11-50,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Medical, Dental, Travel insurance",,Software Developer
10/06/2020 1:59:20,GL,"Programmer, Online, Level 4","Quebec, Canada",Montreal,"115,000.00",CAD,"$91,451",,1000+,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"Free gym, corporate discounts, bi-annual parties, retirement savings match, stock scheme",,Software Developer
10/06/2020 3:10:20,GL,"Engineer, Gameplay",Canada,Quebec,"52,000.00",CAD,"$41,352",25,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Health Insurance, REER, Quartely bonus, Paid overtime",,Software Developer
10/06/2020 8:34:23,GL,"Developer, Front End",Israel,Tel-Aviv,"83,600.00",USD,"$83,600",125,51-250,2-5,Male,No,"Middle Eastern (Original Peoples of Egypt, Iran, Turkey, and other transcontinental regions)",,None,,Software Developer
10/06/2020 10:44:37,GL,"Programmer, UI",poland,krakow,"108,000.00",PLN,"$25,328",,1000+,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"health insurance, gym membership, accountant","paid overtime, due to polish law (+50% during week, +100% during weekend) thanks unions",Software Developer
10/06/2020 19:25:48,GL,Programmer / publishing,"Quebec, Canada",Quebec City,"73,000.00",CAD,"$58,052",,11-50,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"Bonuses, extremely flexible, WFH",Indie team,Software Developer
10/06/2020 20:21:25,GL,"Developer, Lead",USA,Seattle,"130,000.00",USD,"$130,000",,11-50,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Health, dental, vision, PTO",,Software Developer
10/06/2020 22:09:18,GL,Programmer,Texas,Austin,"84,000.00",USD,"$84,000",,11-50,2-5,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,Full medical. Annual profit share.,,Software Developer
11/06/2020 8:33:07,GL,"Programmer, Junior",Europe,Belgrade,"18,360.00",EUR,"$19,966",6.1,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Bonuses, fruits & coffee in the office, state and private healthcare",,Software Developer
13/06/2020 21:08:36,GL,Programmer,Canada,Toronto,"95,000.00",CAD,"$75,547",,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Health, dental",,Software Developer
14/06/2020 11:51:03,GL,"Software Developer, Associate (UE4/C++ Programmer)",California,Los Angeles,"75,000.00",USD,"$75,000",36,11-50,0-1,Male,No,White (Original Peoples of Eastern Europe ),,"Medical, Dental, Vision, Yearly bonus",Newer company built by senior devs from a big AAA studio,Software Developer
14/06/2020 20:36:52,GL,IT Developer,Canada,Montreal,"99,250.00",CAD,"$78,927",47.71,1000+,11-15,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"4W Vacation, RRSP Matching, Stock Options, Bonus, On Site Gym, Medical Clinic, Corporate Discount",,Software Developer
15/06/2020 23:14:46,GL,"Game Developer, Junior","USA, Virginia",,"101,500.00",USD,"$101,500",,11-50,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"401k, health, dental, vision, 30 days PTO, work from home",25 y/o,Software Developer
18/06/2020 20:28:37,GL,Game Developer,Sudan,Khartoum,"2,690.00",USD,"$2,690",1.16,1-10,2-5,Male,,Black (Original Peoples of Africa and the Caribbean),,None,"Our economy is crappy, that's why",Software Developer
20/06/2020 01:18:36,GL,Programmer,Colorado,Westminster,"55,000.00",USD,"$55,000",,51-250,0-1,Male,No,White (Original Peoples of Eastern Europe ),,"Medical, Dental, 401k matching, vision","Some crunch near milestone dates, coworkers are great, starting pay 50k @ 1 yr ago",Software Developer
21/06/2020 08:46:45,GL,"Software Engineer, Associate",West Coast,Los Angeles,"136,000.00",USD,"$136,000",,1000+,2-5,Male,Yes,White (Original Peoples of Eastern Europe ),,"401k, dental, vision, medical, open pto, bonus 15% of salary",,Software Developer
24/06/2020 02:48:23,GL,"Developer, Interactive",East Coast USA,,"71,442.00",USD,"$71,442",,1-10,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"401k, health, vision, dental, life, 13 days vacation",Company is a government nonprofit,Software Developer
26/06/2020 06:37:33,GL,Programmer,Australia,Adelaide,"72,800.00",AUD,"$54,290",41,11-50,0-1,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,None,,Software Developer
16/07/2020 16:34:21,GL,Programmer,Canada,Montréal,"73,000.00",CAD,"$58,052",35 CAD,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,"Flexible hours, 4 weeks vacation/year, free coffee and breakfast",,Software Developer
16/07/2020 16:56:30,GL,Software Developer,Pacific Northwest,Seattle,"117,000.00",USD,"$117,000",,51-250,2-5,Male,Yes,White (Original Peoples of Eastern Europe ),No,"401k, health, dental, vision",,Software Developer
16/07/2020 17:05:28,GL,"Programmer, Gameplay",North America,Montreal,"55,000.00",CAD,"$43,738",26.2,51-250,0-1,Male,No,White (Original Peoples of Eastern Europe ),No,"Breakfast, Gym, Full Insurance, RRSP matching, Bonus, 3 weeks vacation, 1 week winter holiday, 10 sick days",First job off a software engineering degree,Software Developer
22/07/2020 21:17:06,GL,Programmer,Quebec,Quebec City,"54,000.00",CAD,"$42,942",,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,"Insurance, RRSP",,Software Developer
06/08/2020 2:11:19,GL,Programmer,Québec,Montréal,"94,100.00",CAD,"$74,831",,1000+,6-10,Male,No,White (Original Peoples of Eastern Europe ),No,"Bonuses, Gym, Retirement plan contribution",,Software Developer
05/10/2020 19:12:57,GL,"Programmer, Animation","Quebec, Canada",Montreal,"105,000.00",CAD,"$83,499",,1000+,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,"Health insurances, dental, eyes, etc. Project performance bonus",,Software Developer
07/10/2020 1:39:33,GL,Software Engineer,West Coast,Seattle,"129,000.00",USD,"$129,000",,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,"401k with matching, Health/Dental/Vision/Life, 15 days PTO + holidays, stock options, annual bonus, lots of free games, fitness benefits",,Software Developer
07/10/2020 2:37:11,GL,Programmer,West Coast,Seattle,"107,000.00",USD,"$107,000",,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,Typical corporate benefits,,Software Developer
07/10/2020 8:33:25,GL,"Software Developer, Unity",Finland,Espoo,"60,000.00",EUR,"$65,247",30,1-10,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,"Healthcare, breakfast, yearly bonuses",,Software Developer
07/10/2020 9:47:21,GL,Principal Backend Architect,Texas,Austin,"136,000.00",USD,"$136,000",,51-250,11-15,Male,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",No,"401k - no match, ISOs, F#",,Software Developer
07/10/2020 9:51:12,GL,"Software Engineer, R&D",Japan,Tokyo,"7,000,000.00",JPY,"$56,276",,1000+,6-10,Male,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",No,Transportation,,Software Developer
07/10/2020 10:20:23,GL,Programmer,Australia,Melbourne,"44,500.00",USD,"$44,500",23.1,1-10,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,"Flexible work hours, work from home and no non-compete",,Software Developer
07/10/2020 10:37:25,GL,Programmer,England,Nottingham,"20,000.00",GBP,"$26,064",,1-10,0-1,Male,No,White (Original Peoples of Eastern Europe ),No,N/A,,Software Developer
07/10/2020 10:55:09,GL,Programmer,Merseyside,,"23,000.00",GBP,"$29,974",,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,"WFH (As is everyone atm,) Healthcare, Pension",,Software Developer
07/10/2020 11:01:45,GL,"Programmer, Unity",United Kingdom,Portsmouth,"28,000.00",GBP,"$36,490",,1-10,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,N/A,,Software Developer
07/10/2020 11:11:46,GL,"Software Engineer, 2",North America,Seattle,"115,000.00",USD,"$115,000",,11-50,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,"401k w/half match, Health/Dental/Vision/Life, 21 days PTO, Stock Options, Annual Bonus",,Software Developer
07/10/2020 11:18:28,GL,"Software Engineer, Junior",United Kingdom,London,"28,000.00",GBP,"$36,490",,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,"Health Insurance, Life Insurance, Dental Insurance, Travel Insurance, 1 month paid Holidays",,Software Developer
07/10/2020 11:50:20,GL,Programmer,United Kingdom,Guildford,"61,750.00",USD,"$61,750",,51-250,6-10,Male,Yes,White (Original Peoples of Eastern Europe ),No,-,,Software Developer
07/10/2020 11:56:57,GL,"Programmer, Intern",United Kingdom,Brighton,"18,000.00",GBP,"$23,458",,11-50,0-1,Male,No,White (Original Peoples of Eastern Europe ),No,"Cycle to work scheme, various discounts, free health checkup/massage every year",,Software Developer
07/10/2020 13:52:24,GL,Programmer,Quebec,Montreal,"66,000.00",CAD,"$52,485",33.85,251-1000,2-5,Female,Yes,White (Original Peoples of Eastern Europe ),No,"Approx. 5000 CAD bonus depending on company performance, other health benefits",,Software Developer
07/10/2020 14:27:21,GL,"Software Engineer, Intern",UK,Guildford,"26,000.00",GBP,"$33,883",13.5,51-250,0-1,Male,No,White (Original Peoples of Eastern Europe ),No,None,,Software Developer
07/10/2020 15:12:27,GL,"Programmer, Junior",Midwest,,"60,000.00",USD,"$60,000",,51-250,0-1,Male,Yes,White (Original Peoples of Eastern Europe ),No,Full benefits,,Software Developer
07/10/2020 15:46:19,GL,Programmer,Europe,Germany,"38,400.00",EUR,"$41,758",,1-10,11-15,Male,No,White (Original Peoples of Eastern Europe ),No,"Own company, no pecuniary benefits, free time-management, 4-day-week",,Software Developer
07/10/2020 16:07:07,GL,"Software Developer, Database Design",South,,"75,000.00",USD,"$75,000",,1-10,2-5,Female,No,White (Original Peoples of Eastern Europe ),Yes,"Medical Coverage, Dental Coverage, 401(k) with Company Match, Generous Comprehensive Leave, Flexible Work Schedules, Weekly Pay Periods","Remote work options, casual office atmosphere, work closely with everyone from the President down who also gets his hands dirty.",Software Developer
07/10/2020 16:23:24,GL,Software Engineer,North America,Seattle,"145,000.00",USD,"$145,000",,251-1000,6-10,Male,Yes,White (Original Peoples of Eastern Europe ),Yes,"Annual bonus (approx %10 salary) as mixed cash and stock, medical, dental, 45k on hire stock award, ESPP, 401K matching",,Software Developer
07/10/2020 17:06:39,GL,"Programmer, Junior",West Coast,,"50,000.00",USD,"$50,000",,1-10,0-1,Male,No,White (Original Peoples of Eastern Europe ),No,"Health, Dental, Vision",,Software Developer
07/10/2020 17:10:44,GL,Programming Mentor,Canada,New Brunswick,"33,520.50",CAD,"$26,657",17.19,11-50,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,"none. no vacation, no paid time off. no sick days, no work-no pay",Paid Internship/mentorship (2 years),Software Developer
07/10/2020 17:13:09,GL,"Programmer, Intern",Canada,New brunswick,"32,545.50",CAD,"$25,881",16.69,11-50,0-1,Male,No,White (Original Peoples of Eastern Europe ),No,"none. no vacation. no time off, no sick days",paid internship (work and school),Software Developer
07/10/2020 17:59:16,GL,Programmer,A Coruña,Coruña,"20,000.00",EUR,"$21,749",,11-50,6-10,Male,No,White (Original Peoples of Eastern Europe ),No,Social Security (mandatory in Spain) Work from home.,,Software Developer
07/10/2020 18:16:34,GL,Programmer (Unity),Russia,Izhevsn,"9,997.00",USD,"$9,997","5,19$",1-10,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,No,"Looks like salary is bad, but it ""high"" for russia",Software Developer
07/10/2020 18:29:48,GL,"Programmer, Graphics, Junior",Canada,Toronto,"90,000.00",CAD,"$71,571",,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,"RRSP Matching, Vacation, Health + Dental, Bonuses",,Software Developer
07/10/2020 18:45:23,GL,Software Developer,Midwest,Chicago,"90,000.00",USD,"$90,000",,51-250,2-5,Male,Yes,White (Original Peoples of Eastern Europe ),No,"401k w/ match, medical insurance, dental insurance, vision insurance, ~$10K bonus every year",,Software Developer
11/10/2020 19:10:33,GL,"Programmer, Junior",Poland,,"36,000.00",PLN,"$8,443",,11-50,0-1,Male,No,White (Original Peoples of Eastern Europe ),No,Free coffee,"contract work, net",Software Developer
12/10/2020 8:02:02,GL,Software Developer,Europe / Germany,Berlin,"42,000.00",EUR,"$45,673",,51-250,2-5,Female,Yes,White (Original Peoples of Eastern Europe ),No,"Mobility bonus (public transport, bikes, parking space), company pension scheme, company life insurance, employee stock options, project performance bonus, company performance bonus",would be great to have per-region mean/min/max salaries for the different job titles. and thanks for setting up the sheet! gives a good overview <3,Software Developer
