Timestamp,Survey,What is your monthly salary before tax?,Gross Salary,Currency,Job Title,Title Modifier,Benefits,How many studios have you worked at?,Gender,Are you from Sweden?,Have you ever worked outside of Sweden in the games industry?,Studio Size,Do you currently work in Sweden?,Years of XP,City,What is your employment status?
3/2/2020 13:18:00,SW,"kr34,000.00","kr40,800.00",SEK,Producer,Junior,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, education / learning program for devs, Social hour every friday (beers and snacks with colleagues)",3,Woman,No,Yes,over 100,Yes,1,Stockholm,Full-time employee / fast anställd
3/2/2020 12:55:08,SW,"kr29,500.00","kr375,000.00",SEK,Producer,Junior,"more than 4 weeks vacation, friskvård / health compensation",1,Man,No,No,over 100,Yes,3,Stockholm,Full-time employee / fast anställd
3/2/2020 23:38:18,SW,"kr43,000.00","kr516,000.00",SEK,Producer,Junior,"flex hours, working from home, more than 4 weeks vacation, friskvård / health compensation, weekly breakfast",1,Man,Yes,No,26-100 employees,Yes,0.5,Stockholm,Full-time employee / fast anställd
11/12/2021 6:58:36,SW,"kr31,500.00","kr378,000.00",SEK,Producer,Junior,"more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation",1,Man,Yes,No,over 100,Yes,4,Malmö,Full-time employee / fast anställd
3/3/2020 17:09:27,SW,"kr37,000.00","kr450,000.00",SEK,Producer,Lead,,1,Man,Yes,No,1-25 employees,Yes,4,,Full-time employee / fast anställd
7/17/2020 18:14:05,SW,"kr57,800.00","kr693,600.00",SEK,Producer,Lead,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation",3,Man,Yes,Yes,26-100 employees,Yes,6,Stockholm,Full-time employee / fast anställd
3/1/2020 17:04:41,SW,"kr30,000.00","kr30,000.00",SEK,Producer,none,"fancy coffee/drinks provided, friskvård / health compensation",2,Woman,Yes,No,1-25 employees,Yes,4,,
3/1/2020 21:13:54,SW,"kr57,500.00","kr57,500.00",SEK,Producer,none,"flex hours, working from home, pets/dogs allowed at office, friskvård / health compensation",4,Man,Yes,No,26-100 employees,Yes,10,Stockholm,
3/1/2020 15:24:57,SW,"kr24,000.00","kr288,000.00",SEK,Producer,none,"flex hours, working from home",2,Man,Yes,No,1-25 employees,Yes,3,,
5/7/2020 0:27:02,SW,"kr30,000.00","kr360,000.00",SEK,Producer,none,friskvård / health compensation,2,Woman,Yes,No,1-25 employees,Yes,5,,Full-time employee / fast anställd
3/2/2020 10:08:47,SW,"kr32,570.00","kr390,900.00",SEK,Producer,none,"flex hours, more than 6 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast",4,Woman,No,Yes,over 100,Yes,10,Malmo,
3/2/2020 8:43:04,SW,"kr36,000.00","kr432,000.00",SEK,Producer,none,"flex hours, working from home, friskvård / health compensation, Commuting paied",3,Man,Yes,Yes,1-25 employees,Yes,6,---,
4/6/2020 10:43:03,SW,"kr37,500.00","kr456,489.00",SEK,Producer,none,"more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, education / learning program for devs",1,Man,Yes,No,over 100,Yes,6,Stockholm,Full-time employee / fast anställd
3/1/2020 14:59:31,SW,"kr40,500.00","kr511,319.00",SEK,Producer,none,"working from home, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",3,Woman,No,Yes,over 100,Yes,,,
3/2/2020 23:02:29,SW,"kr41,000.00","kr533,000.00",SEK,Producer,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, friskvård / health compensation",2,Woman,Yes,No,over 100,Yes,8,,Full-time employee / fast anställd
3/2/2020 11:03:00,SW,"kr45,000.00","kr540,000.00",SEK,Producer,none,"working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions",3,Woman,No,Yes,over 100,Yes,8.5,Stockholm,Full-time employee / fast anställd
3/1/2020 14:57:28,SW,"kr43,050.00","kr545,000.00",SEK,Producer,none,"flex hours, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",4,Woman,No,Yes,over 100,Yes,,,
3/2/2020 7:46:46,SW,"kr46,500.00","kr558,000.00",SEK,Producer,none,"flex hours, working from home, more than 4 weeks vacation, more than 6 weeks vacation, stock programs for employees, pets/dogs allowed at office",3,Man,No,No,26-100 employees,Yes,17,Stockholm,
3/3/2020 17:45:48,SW,"kr50,000.00","kr600,000.00",SEK,Producer,none,"flex hours, working from home, massages provided, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast",6,Woman,No,Yes,over 100,Yes,15,Stockholm,Full-time employee / fast anställd
3/1/2020 23:49:47,SW,"kr51,000.00","kr612,000.00",SEK,Producer,none,"more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast, education / learning program for devs",2,Man,No,Yes,over 100,Yes,8,Stockholm,
3/1/2020 17:55:11,SW,"kr52,000.00","kr624,000.00",SEK,Producer,none,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, friskvård / health compensation",2,Man,Yes,No,1-25 employees,Yes,7,,
1/29/2021 15:36:20,SW,"kr34,000.00","kr408,000.00",SEK,Producer,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, friskvård / health compensation",4,Woman,Yes,No,26-100 employees,Yes,6,Stockholm,Full-time employee / fast anställd
12/31/2021 21:37:37,SW,"kr34,000.00","kr34,000.00",SEK,Producer,none,"flex hours, working from home, more than 4 weeks vacation",2,Woman,Yes,No,1-25 employees,Yes,1,Stockholm,Full-time employee / fast anställd
3/2/2020 12:16:54,SW,"kr46,000.00","kr55,000.00",SEK,Producer,Senior,"flex hours, more than 4 weeks vacation, stock programs for employees",2,Woman,Yes,No,over 100,Yes,6,Stockholm,Full-time employee / fast anställd
3/1/2020 18:18:25,SW,"kr55,850.00","kr55,850.00",SEK,Producer,Senior,"flex hours, working from home, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",1,Woman,Yes,No,over 100,Yes,3,,
3/19/2020 11:48:49,SW,"kr40,000.00","kr480,000.00",SEK,Producer,Senior,"flex hours, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast",1,Woman,Yes,No,1-25 employees,Yes,3,Umeå,Full-time employee / fast anställd
3/1/2020 21:08:50,SW,"kr45,000.00","kr550,000.00",SEK,Producer,Senior,"working from home, more than 4 weeks vacation, stock programs for employees, friskvård / health compensation",2,Man,Yes,No,26-100 employees,Yes,12,,
3/4/2020 22:42:45,SW,"kr60,000.00","kr565,658.00",SEK,Producer,Senior,"6 hour work day (or less than 40 hours a week work), flex hours, more than 4 weeks vacation, pets/dogs allowed at office, friskvård / health compensation, weekly breakfast, education / learning program for devs",1,Man,Yes,No,26-100 employees,Yes,12,Malmö,Full-time employee / fast anställd
3/1/2020 20:10:23,SW,"kr65,000.00","kr1,000,000.00",SEK,Producer,Senior,"flex hours, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, free soda, weekly breakfast",3,Woman,Yes,No,over 100,Yes,14,,
8/4/2020 16:05:06,SW,"kr57,000.00","kr769,500.00",SEK,Producer,Senior,"working from home, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, free soda",4,Man,No,Yes,over 100,Yes,12,Stockholm,Full-time employee / fast anställd
3/1/2020 19:46:13,SW,"kr27,000.00","kr356,400.00",SEK,Project Manager / Project Planner / Resource Guru,Junior,"flex hours, working from home, stock programs for employees, massages provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",1,Man,Yes,No,over 100,Yes,2.8,,
3/2/2020 12:24:53,SW,"kr46,650.00","kr594,079.00",SEK,Project Manager / Project Planner / Resource Guru,Lead,"flex hours, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",4,Prefer not to say,No,Yes,over 100,Yes,17,Stockholm,Full-time employee / fast anställd
3/1/2020 16:03:34,SW,"kr60,000.00","kr72,000.00",SEK,Project Manager / Project Planner / Resource Guru,none,"working from home, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast",1,Man,Yes,No,over 100,Yes,2,,
3/2/2020 13:47:22,SW,"kr28,800.00","kr345,600.00",SEK,Project Manager / Project Planner / Resource Guru,none,"flex hours, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",1,Man,Yes,No,over 100,Yes,2,Malmö,Full-time employee / fast anställd
3/1/2020 15:57:13,SW,"kr30,000.00","kr360,000.00",SEK,Project Manager / Project Planner / Resource Guru,none,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, friskvård / health compensation, education / learning program for devs",2,Woman,Yes,Yes,1-25 employees,Yes,4,,
3/2/2020 12:49:55,SW,"kr34,000.00","kr408,000.00",SEK,Project Manager / Project Planner / Resource Guru,none,"flex hours, more than 4 weeks vacation, friskvård / health compensation",1,Man,Yes,No,over 100,Yes,2,Stockholm,
3/2/2020 13:41:51,SW,"kr35,000.00","kr420,000.00",SEK,Project Manager / Project Planner / Resource Guru,none,"flex hours, more than 4 weeks vacation, friskvård / health compensation",4,Man,No,Yes,over 100,Yes,13,Stockholm,Full-time employee / fast anställd
3/2/2020 13:42:11,SW,"kr35,000.00","kr420,000.00",SEK,Project Manager / Project Planner / Resource Guru,none,"flex hours, more than 4 weeks vacation, friskvård / health compensation",4,Man,No,Yes,over 100,Yes,13,Stockholm,Full-time employee / fast anställd
3/9/2020 12:09:05,SW,"kr37,000.00","kr450,000.00",SEK,Project Manager / Project Planner / Resource Guru,none,"flex hours, more than 4 weeks vacation, friskvård / health compensation, education / learning program for devs",1,Man,No,No,over 100,Yes,1,Stockholm,Full-time employee / fast anställd
3/1/2020 16:11:01,SW,"kr39,000.00","kr471,660.00",SEK,Project Manager / Project Planner / Resource Guru,none,"working from home, more than 4 weeks vacation, stock programs for employees, massages provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, free soda, weekly breakfast",1,Man,No,No,over 100,Yes,2,,
3/18/2020 17:36:56,SW,"kr45,500.00","kr546,000.00",SEK,Project Manager / Project Planner / Resource Guru,none,"6 hour work day (or less than 40 hours a week work), flex hours, working from home, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, education / learning program for devs",1,Woman,No,No,over 100,Yes,1,Stockholm,Full-time employee / fast anställd
3/2/2020 7:20:05,SW,"kr56,000.00","kr800,000.00",SEK,Project Manager / Project Planner / Resource Guru,none,"flex hours, working from home, more than 6 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, free soda, weekly breakfast, education / learning program for devs",2,Woman,Yes,No,over 100,Yes,15,Stockholm,
3/2/2020 11:16:00,SW,"kr50,000.00","kr600,000.00",SEK,Project Manager / Project Planner / Resource Guru,Senior,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, free soda, education / learning program for devs",3,Man,No,Yes,over 100,Yes,15,Stockholm,Full-time employee / fast anställd
3/1/2020 23:40:11,SW,"kr51,500.00","kr618,000.00",SEK,Project Manager / Project Planner / Resource Guru,Senior,"6 hour work day (or less than 40 hours a week work), flex hours, more than 6 weeks vacation, pets/dogs allowed at office",4,Man,Yes,No,over 100,Yes,15,Stockholm,
3/2/2020 23:17:08,SW,"kr54,000.00","kr720,000.00",SEK,Project Manager / Project Planner / Resource Guru,Senior,"flex hours, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house yoga sessions, weekly breakfast, education / learning program for devs, Daiky breakfast, extra pension savings",5,Woman,Yes,Yes,over 100,Yes,11,,Full-time employee / fast anställd
3/2/2020 18:46:39,SW,"kr24,000.00","kr288,000.00",SEK,Quality Assurance Generalist,Associate,"flex hours, massages provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",1,Woman,No,No,over 100,Yes,1,Stockholm,Full-time employee / fast anställd
3/4/2020 0:29:52,SW,"kr22,000.00","kr240,000.00",SEK,Quality Assurance Generalist,Junior,"stock programs for employees, massages provided, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",1,Man,Yes,No,over 100,Yes,2,Malmö,Contractor / projekt anställd
3/4/2020 10:18:57,SW,"kr25,000.00","kr300,000.00",SEK,Quality Assurance Generalist,Junior,"flex hours, more than 4 weeks vacation, pets/dogs allowed at office, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house yoga sessions, weekly breakfast, education / learning program for devs",2,Woman,Yes,Yes,over 100,Yes,1,Malmö,Full-time employee / fast anställd
3/1/2020 15:13:51,SW,"kr30,500.00","kr308,063.00",SEK,Quality Assurance Generalist,Lead,"flex hours, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast, education / learning program for devs",2,Woman,Yes,No,over 100,Yes,6,,
3/2/2020 8:17:19,SW,"kr25,000.00","kr18,000.00",SEK,Quality Assurance Generalist,none,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast, education / learning program for devs",3,Woman,Yes,Yes,over 100,Yes,5,Stockholm,
3/4/2020 9:10:19,SW,"kr29,500.00","kr29,500.00",SEK,Quality Assurance Generalist,none,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation",1,Man,No,No,over 100,Yes,2,Stockholm,Full-time employee / fast anställd
3/18/2020 14:43:18,SW,"kr21,000.00","kr180,000.00",SEK,Quality Assurance Generalist,none,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, fancy coffee/drinks provided, friskvård / health compensation, education / learning program for devs",1,Man,Yes,No,over 100,Yes,1,Stockholm,Contractor / projekt anställd
3/6/2020 13:39:38,SW,"kr28,000.00","kr284,952.00",SEK,Quality Assurance Generalist,none,"flex hours, more than 4 weeks vacation, pets/dogs allowed at office, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",3,Man,Yes,No,over 100,Yes,4,,Full-time employee / fast anställd
3/18/2020 14:58:16,SW,"kr26,000.00","kr312,000.00",SEK,Quality Assurance Generalist,none,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, fancy coffee/drinks provided, friskvård / health compensation",4,Man,Yes,Yes,over 100,Yes,6,Stockholm,Full-time employee / fast anställd
3/2/2020 6:44:58,SW,"kr36,000.00","kr320,000.00",SEK,Quality Assurance Generalist,none,"flex hours, working from home, more than 4 weeks vacation, friskvård / health compensation",7,Woman,Yes,No,over 100,Yes,7,Stockholm,
3/2/2020 8:34:34,SW,"kr29,500.00","kr354,000.00",SEK,Quality Assurance Generalist,none,"flex hours, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation",1,Man,No,No,over 100,Yes,3,Stockholm,
3/2/2020 17:08:21,SW,"kr29,500.00","kr354,000.00",SEK,Quality Assurance Generalist,none,"flex hours, fancy coffee/drinks provided, friskvård / health compensation, fruit",3,Man,Yes,No,over 100,Yes,4.5,Stockholm,Full-time employee / fast anställd
3/2/2020 0:21:19,SW,"kr30,000.00","kr395,377.00",SEK,Quality Assurance Generalist,none,"flex hours, more than 4 weeks vacation, friskvård / health compensation",2,Questioning,Yes,No,over 100,Yes,6.5,,
3/2/2020 19:56:37,SW,"kr34,500.00","kr414,000.00",SEK,Quality Assurance Generalist,none,"flex hours, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast, education / learning program for devs",5,Woman,Yes,Yes,over 100,Yes,7,Stockholm,Full-time employee / fast anställd
3/2/2020 12:33:36,SW,"kr29,000.00","kr3,480,000.00",SEK,Quality Assurance Generalist,none,"working from home, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, weekly breakfast",5,Woman,No,Yes,over 100,Yes,7,Stockholm,Full-time employee / fast anställd
3/1/2020 19:22:10,SW,"kr37,500.00","kr27,600.00",SEK,Quality Assurance Generalist,Senior,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast",4,Woman,Yes,Yes,over 100,Yes,10,,
3/3/2020 16:40:29,SW,"kr30,000.00","kr30,000.00",SEK,Quality Assurance Generalist,Senior,"flex hours, more than 6 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, in-house yoga sessions, weekly breakfast",5,Man,No,Yes,26-100 employees,Yes,8,Malmo,Full-time employee / fast anställd
3/2/2020 12:00:54,SW,"kr29,850.00","kr271,845.00",SEK,Quality Assurance Generalist,Senior,"working from home, more than 4 weeks vacation, massages provided, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, badminton",5,Woman,No,Yes,over 100,Yes,5,Stockholm,Full-time employee / fast anställd
3/18/2020 14:31:11,SW,"kr28,000.00","kr336,000.00",SEK,Quality Assurance Generalist,Senior,"flex hours, more than 4 weeks vacation, pets/dogs allowed at office, friskvård / health compensation",3,Man,Yes,No,over 100,Yes,7,Stockholm,Full-time employee / fast anställd
3/1/2020 14:08:38,SW,"kr29,700.00","kr358,000.00",SEK,Quality Assurance Generalist,Senior,"flex hours, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",3,Woman,No,Yes,,,,,
3/2/2020 17:53:20,SW,"kr31,000.00","kr372,000.00",SEK,Quality Assurance Generalist,Senior,"flex hours, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",4,Man,No,Yes,over 100,Yes,8,Stockholm,Full-time employee / fast anställd
3/2/2020 12:01:48,SW,"kr31,700.00","kr390,000.00",SEK,Quality Assurance Generalist,Senior,"working from home, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, in-house mindfulness /meditation sessions, weekly breakfast",2,Man,No,No,over 100,Yes,9,Stockholm,Full-time employee / fast anställd
3/2/2020 13:12:41,SW,"kr36,000.00","kr432,000.00",SEK,Quality Assurance Generalist,Senior,"flex hours, working from home, more than 4 weeks vacation, friskvård / health compensation",1,Man,No,No,over 100,Yes,8,Stockholm,Full-time employee / fast anställd
3/1/2020 16:36:27,SW,"kr38,000.00","kr540,000.00",SEK,Quality Assurance Generalist,Senior,"flex hours, working from home, more than 6 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, free soda, weekly breakfast, education / learning program for devs",2,Woman,Yes,No,over 100,Yes,5,,
3/2/2020 12:01:49,SW,"kr64,000.00","kr983,200.00",SEK,"Quality Assurance Specialist (design, art, tech, etc)",Director of,"flex hours, massages provided, friskvård / health compensation, weekly breakfast",4,Man,No,No,over 100,Yes,5,Stockholm,Full-time employee / fast anställd
3/2/2020 13:10:28,SW,"kr29,500.00","kr29,500.00",SEK,"Quality Assurance Specialist (design, art, tech, etc)",none,"flex hours, working from home, more than 6 weeks vacation, stock programs for employees, education / learning program for devs",2,Woman,Yes,No,over 100,Yes,4,Stockholm,Full-time employee / fast anställd
3/2/2020 11:50:07,SW,"kr27,000.00","kr32,400.00",SEK,"Quality Assurance Specialist (design, art, tech, etc)",none,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, free soda",2,Man,Yes,No,26-100 employees,Yes,3,Malmö,Full-time employee / fast anställd
3/1/2020 15:52:40,SW,"kr21,000.00","kr252,000.00",SEK,"Quality Assurance Specialist (design, art, tech, etc)",none,weekly breakfast,1,Man,Yes,No,over 100,Yes,5,,
3/2/2020 13:59:22,SW,"kr26,000.00","kr354,356.00",SEK,"Quality Assurance Specialist (design, art, tech, etc)",none,"flex hours, working from home, more than 4 weeks vacation, friskvård / health compensation, weekly breakfast",1,Man,Yes,No,over 100,Yes,2,Stockholm,Full-time employee / fast anställd
3/2/2020 19:51:12,SW,"kr31,000.00","kr372,000.00",SEK,"Quality Assurance Specialist (design, art, tech, etc)",none,"working from home, pets/dogs allowed at office, weekly breakfast",3,Woman,Yes,No,26-100 employees,Yes,3,Stockholm,Freelance / Consultant
3/1/2020 19:06:44,SW,"kr31,500.00","kr378,000.00",SEK,"Quality Assurance Specialist (design, art, tech, etc)",none,"flex hours, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",3,Man,Yes,Yes,over 100,Yes,7,,
3/18/2020 21:44:20,SW,"kr57,000.00","kr750,000.00",SEK,Sales,Director of,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, massages provided, friskvård / health compensation, weekly breakfast",3,Man,Yes,No,over 100,Yes,12,Stockholm ,Full-time employee / fast anställd
3/1/2020 18:08:18,SW,"kr28,000.00","kr336,000.00",SEK,Sales,Junior,"working from home, more than 4 weeks vacation, stock programs for employees, pets/dogs allowed at office, friskvård / health compensation",1,Woman,No,No,26-100 employees,Yes,2,,
3/2/2020 14:56:29,SW,"kr32,000.00","kr552,000.00",SEK,Sales,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, friskvård / health compensation",2,Man,No,Yes,over 100,Yes,5,Stockholm,Full-time employee / fast anställd
3/1/2020 14:53:18,SW,"kr46,000.00","kr600,000.00",SEK,Sales,Senior,"flex hours, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, education / learning program for devs",1,Woman,Yes,Yes,over 100,Yes,,,
3/3/2020 8:57:41,SW,"kr32,000.00","kr430,000.00",SEK,Sound designer,Associate,"flex hours, more than 4 weeks vacation, massages provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",2,Man,Yes,No,over 100,Yes,2,Stockholm,Full-time employee / fast anställd
3/2/2020 13:20:48,SW,"kr35,800.00","kr460,000.00",SEK,Sound designer,Associate,"flex hours, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",1,Man,No,No,over 100,Yes,4,Stockholm,Full-time employee / fast anställd
3/5/2020 23:48:43,SW,"kr36,000.00","kr36,000.00",SEK,Sound designer,Senior,"flex hours, working from home, pets/dogs allowed at office, massages provided, friskvård / health compensation, weekly breakfast",2,Man,Yes,No,1-25 employees,Yes,2,Skövde,Full-time employee / fast anställd
3/2/2020 9:46:02,SW,"kr52,453.00","kr542,754.00",SEK,Sound designer,Senior,"flex hours, more than 4 weeks vacation, stock programs for employees, friskvård / health compensation, weekly breakfast",5,Man,No,Yes,over 100,Yes,11,Malmö,
3/4/2020 0:00:34,SW,"kr40,600.00","kr557,600.00",SEK,Sound designer,Senior,"flex hours, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, free soda, weekly breakfast",3,Man,Yes,No,over 100,Yes,9,Stockholm,Full-time employee / fast anställd
3/1/2020 16:21:06,SW,"kr57,500.00","kr580,000.00",SEK,Tech Art,Director of,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, pets/dogs allowed at office, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast, education / learning program for devs, Hack weeks",5,Man,Yes,No,over 100,Yes,16,,
3/18/2020 15:08:00,SW,"kr54,000.00","kr648,000.00",SEK,Tech Art,Director of,"flex hours, massages provided, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast",3,Man,Yes,No,26-100 employees,Yes,9,Stockholm,Full-time employee / fast anställd
3/2/2020 10:14:11,SW,"kr29,600.00","kr29,600.00",SEK,Tech Art,Junior,flex hours,2,Man,No,Yes,over 100,Yes,8,Malmo,
3/6/2020 13:45:07,SW,"kr33,800.00","kr413,579.00",SEK,Tech Art,Junior,"more than 4 weeks vacation, pets/dogs allowed at office, massages provided, friskvård / health compensation, in-house yoga sessions, education / learning program for devs",2,Man,No,Yes,26-100 employees,Yes,8,Malmö,Full-time employee / fast anställd
3/2/2020 18:09:58,SW,"kr45,892.00","kr560,838.00",SEK,Tech Art,Lead,"flex hours, more than 4 weeks vacation, stock programs for employees, weekly breakfast",9,Man,No,Yes,over 100,Yes,18,Malmö,Full-time employee / fast anställd
3/1/2020 18:37:26,SW,"kr29,500.00","kr30,680.00",SEK,Tech Art,none,"flex hours, massages provided, friskvård / health compensation, weekly breakfast, education / learning program for devs",3,Man,Yes,Yes,26-100 employees,Yes,5,,
3/1/2020 16:54:31,SW,"kr37,000.00","kr37,296.00",SEK,Tech Art,none,"flex hours, working from home, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast, education / learning program for devs",3,Man,Yes,No,over 100,Yes,3,,
3/2/2020 15:06:43,SW,"kr29,000.00","kr350,000.00",SEK,Tech Art,none,"flex hours, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, in-house yoga sessions, weekly breakfast, education / learning program for devs",2,Man,Yes,Yes,26-100 employees,Yes,4,Malmö,Full-time employee / fast anställd
3/1/2020 19:35:23,SW,"kr32,000.00","kr384,000.00",SEK,Tech Art,none,"flex hours, more than 4 weeks vacation, pets/dogs allowed at office, education / learning program for devs",3,Man,Yes,No,1-25 employees,Yes,5,,
3/2/2020 13:46:27,SW,"kr39,000.00","kr533,000.00",SEK,Tech Art,none,"flex hours, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast",3,Woman,Yes,No,over 100,Yes,8,,Full-time employee / fast anställd
3/1/2020 17:32:00,SW,"kr45,000.00","kr540,000.00",SEK,Tech Art,none,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast",2,Man,Yes,No,26-100 employees,Yes,1,,
3/1/2020 15:24:05,SW,"kr43,000.00","kr560,000.00",SEK,Tech Art,none,"flex hours, more than 4 weeks vacation, massages provided, friskvård / health compensation, in-house mindfulness /meditation sessions, free soda, weekly breakfast, education / learning program for devs",4,Woman,Yes,No,over 100,Yes,4,,
3/1/2020 20:28:32,SW,"kr40,466.00","kr582,710.00",SEK,Tech Art,none,"flex hours, working from home, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, free soda, weekly breakfast, education / learning program for devs, Breakfast 3 times a year. Company-wide trip to Barcelona 1 time a year. TA offsite in Barcelona one time a year. Induction (introduction) in London once you start.",5,Man,Yes,No,over 100,Yes,9,,
3/18/2020 14:50:17,SW,"kr52,000.00","kr679,000.00",SEK,Tech Art,none,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, weekly breakfast",3,Woman,No,No,over 100,Yes,3,Stockholm,Full-time employee / fast anställd
3/2/2020 15:14:13,SW,"kr64,500.00","kr800,000.00",SEK,Tech Art,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast",3,Man,Yes,No,over 100,Yes,14,Stockholm,Full-time employee / fast anställd
